method,seed,server_step,rpi4_update_share,rpi4_weight_share
fedasync,1337,1457,0.0,0.0
fedasync,1337,1458,1.0,0.21320071635561041
fedasync,1337,1459,0.0,0.0
fedasync,1337,1460,0.0,0.0
fedasync,1337,1461,0.0,0.0
fedasync,1337,1462,0.0,0.0
fedasync,1337,1463,0.0,0.0
fedasync,1337,1464,0.0,0.0
fedasync,1337,1465,0.0,0.0
fedasync,1337,1466,1.0,0.20851441405707477
fedasync,1337,1467,0.0,0.0
fedasync,1337,1468,0.0,0.0
fedasync,1337,1469,0.0,0.0
fedasync,1337,1470,0.0,0.0
fedasync,1337,1471,1.0,0.17677669529663687
fedasync,1337,1472,0.0,0.0
fedasync,1337,1473,0.0,0.0
fedasync,1337,1474,0.0,0.0
fedasync,1337,1475,0.0,0.0
fedasync,1337,1476,0.0,0.0
fedasync,1337,1477,1.0,0.22941573387056174
fedasync,1337,1478,0.0,0.0
fedasync,1337,1479,0.0,0.0
fedasync,1337,1480,0.0,0.0
fedasync,1337,1481,0.0,0.0
fedasync,1337,1482,0.0,0.0
fedasync,1337,1483,0.0,0.0
fedasync,1337,1484,0.0,0.0
fedasync,1337,1485,0.0,0.0
fedasync,1337,1486,0.0,0.0
fedasync,1337,1487,0.0,0.0
fedasync,1337,1488,1.0,0.14744195615489714
fedasync,1337,1489,1.0,0.20851441405707477
fedasync,1337,1490,1.0,0.1643989873053573
fedasync,1337,1491,0.0,0.0
fedasync,1337,1492,0.0,0.0
fedasync,1337,1493,1.0,0.25
fedasync,1337,1494,0.0,0.0
fedasync,1337,1495,0.0,0.0
fedasync,1337,1496,0.0,0.0
fedasync,1337,1497,0.0,0.0
fedasync,1337,1498,0.0,0.0
fedasync,1337,1499,0.0,0.0
fedasync,1337,1500,0.0,0.0
fedasync,1338,1,0.0,0.0
fedasync,1338,2,0.0,0.0
fedasync,1338,3,0.0,0.0
fedasync,1338,4,0.0,0.0
fedasync,1338,5,0.0,0.0
fedasync,1338,6,0.0,0.0
fedasync,1338,7,0.0,0.0
fedasync,1338,8,0.0,0.0
fedasync,1338,9,0.0,0.0
fedasync,1338,10,0.0,0.0
fedasync,1338,11,0.0,0.0
fedasync,1338,12,0.0,0.0
fedasync,1338,13,0.0,0.0
fedasync,1338,14,0.0,0.0
fedasync,1338,15,0.0,0.0
fedasync,1338,16,0.0,0.0
fedasync,1338,17,0.0,0.0
fedasync,1338,18,1.0,0.23570226039551587
fedasync,1338,19,0.0,0.0
fedasync,1338,20,1.0,0.22360679774997896
fedasync,1338,21,0.0,0.0
fedasync,1338,22,0.0,0.0
fedasync,1338,23,0.0,0.0
fedasync,1338,24,0.0,0.0
fedasync,1338,25,1.0,0.2
fedasync,1338,26,0.0,0.0
fedasync,1338,27,0.0,0.0
fedasync,1338,28,0.0,0.0
fedasync,1338,29,0.0,0.0
fedasync,1338,30,0.0,0.0
fedasync,1338,31,1.0,0.1796053020267749
fedasync,1338,32,0.0,0.0
fedasync,1338,33,0.0,0.0
fedasync,1338,34,0.0,0.0
fedasync,1338,35,0.0,0.0
fedasync,1338,36,1.0,0.23570226039551587
fedasync,1338,37,0.0,0.0
fedasync,1338,38,0.0,0.0
fedasync,1338,39,0.0,0.0
fedasync,1338,40,0.0,0.0
fedasync,1338,41,0.0,0.0
fedasync,1338,42,1.0,0.1543033499620919
fedasync,1338,43,0.0,0.0
fedasync,1338,44,0.0,0.0
fedasync,1338,45,0.0,0.0
fedasync,1338,46,0.0,0.0
fedasync,1338,47,0.0,0.0
fedasync,1338,48,0.0,0.0
fedasync,1338,49,1.0,0.18569533817705186
fedasync,1338,50,0.0,0.0
fedasync,1338,51,0.0,0.0
fedasync,1338,52,0.0,0.0
fedasync,1338,53,0.0,0.0
fedasync,1338,54,0.0,0.0
fedasync,1338,55,0.0,0.0
fedasync,1338,56,1.0,0.22360679774997896
fedasync,1338,57,0.0,0.0
fedasync,1338,58,0.0,0.0
fedasync,1338,59,0.0,0.0
fedasync,1338,60,1.0,0.1690308509457033
fedasync,1338,61,0.0,0.0
fedasync,1338,62,0.0,0.0
fedasync,1338,63,0.0,0.0
fedasync,1338,64,0.0,0.0
fedasync,1338,65,0.0,0.0
fedasync,1338,66,0.0,0.0
fedasync,1338,67,0.0,0.0
fedasync,1338,68,0.0,0.0
fedasync,1338,69,1.0,0.16222142113076254
fedasync,1338,70,1.0,0.2182178902359924
fedasync,1338,71,0.0,0.0
fedasync,1338,72,0.0,0.0
fedasync,1338,73,0.0,0.0
fedasync,1338,74,0.0,0.0
fedasync,1338,75,0.0,0.0
fedasync,1338,76,0.0,0.0
fedasync,1338,77,0.0,0.0
fedasync,1338,78,0.0,0.0
fedasync,1338,79,0.0,0.0
fedasync,1338,80,1.0,0.20412414523193154
fedasync,1338,81,0.0,0.0
fedasync,1338,82,0.0,0.0
fedasync,1338,83,1.0,0.15617376188860607
fedasync,1338,84,0.0,0.0
fedasync,1338,85,0.0,0.0
fedasync,1338,86,0.0,0.0
fedasync,1338,87,0.0,0.0
fedasync,1338,88,0.0,0.0
fedasync,1338,89,0.0,0.0
fedasync,1338,90,0.0,0.0
fedasync,1338,91,0.0,0.0
fedasync,1338,92,0.0,0.0
fedasync,1338,93,1.0,0.20851441405707477
fedasync,1338,94,0.0,0.0
fedasync,1338,95,0.0,0.0
fedasync,1338,96,0.0,0.0
fedasync,1338,97,0.0,0.0
fedasync,1338,98,0.0,0.0
fedasync,1338,99,0.0,0.0
fedasync,1338,100,1.0,0.15811388300841897
fedasync,1338,101,1.0,0.17677669529663687
fedasync,1338,102,0.0,0.0
fedasync,1338,103,0.0,0.0
fedasync,1338,104,0.0,0.0
fedasync,1338,105,0.0,0.0
fedasync,1338,106,0.0,0.0
fedasync,1338,107,0.0,0.0
fedasync,1338,108,0.0,0.0
fedasync,1338,109,0.0,0.0
fedasync,1338,110,0.0,0.0
fedasync,1338,111,0.0,0.0
fedasync,1338,112,1.0,0.17677669529663687
fedasync,1338,113,0.0,0.0
fedasync,1338,114,1.0,0.1796053020267749
fedasync,1338,115,0.0,0.0
fedasync,1338,116,0.0,0.0
fedasync,1338,117,0.0,0.0
fedasync,1338,118,0.0,0.0
fedasync,1338,119,0.0,0.0
fedasync,1338,120,0.0,0.0
fedasync,1338,121,1.0,0.1889822365046136
fedasync,1338,122,0.0,0.0
fedasync,1338,123,0.0,0.0
fedasync,1338,124,0.0,0.0
fedasync,1338,125,0.0,0.0
fedasync,1338,126,0.0,0.0
fedasync,1338,127,0.0,0.0
fedasync,1338,128,0.0,0.0
fedasync,1338,129,0.0,0.0
fedasync,1338,130,0.0,0.0
fedasync,1338,131,0.0,0.0
fedasync,1338,132,0.0,0.0
fedasync,1338,133,1.0,0.17407765595569785
fedasync,1338,134,0.0,0.0
fedasync,1338,135,1.0,0.17149858514250882
fedasync,1338,136,0.0,0.0
fedasync,1338,137,0.0,0.0
fedasync,1338,138,0.0,0.0
fedasync,1338,139,0.0,0.0
fedasync,1338,140,1.0,0.1889822365046136
fedasync,1338,141,0.0,0.0
fedasync,1338,142,0.0,0.0
fedasync,1338,143,0.0,0.0
fedasync,1338,144,0.0,0.0
fedasync,1338,145,1.0,0.20412414523193154
fedasync,1338,146,0.0,0.0
fedasync,1338,147,0.0,0.0
fedasync,1338,148,0.0,0.0
fedasync,1338,149,0.0,0.0
fedasync,1338,150,0.0,0.0
fedasync,1338,151,0.0,0.0
fedasync,1338,152,1.0,0.16222142113076254
fedasync,1338,153,0.0,0.0
fedasync,1338,154,0.0,0.0
fedasync,1338,155,0.0,0.0
fedasync,1338,156,0.0,0.0
fedasync,1338,157,0.0,0.0
fedasync,1338,158,0.0,0.0
fedasync,1338,159,0.0,0.0
fedasync,1338,160,0.0,0.0
fedasync,1338,161,1.0,0.25
fedasync,1338,162,0.0,0.0
fedasync,1338,163,0.0,0.0
fedasync,1338,164,1.0,0.18569533817705186
fedasync,1338,165,1.0,0.17677669529663687
fedasync,1338,166,0.0,0.0
fedasync,1338,167,0.0,0.0
fedasync,1338,168,0.0,0.0
fedasync,1338,169,0.0,0.0
fedasync,1338,170,1.0,0.18257418583505536
fedasync,1338,171,0.0,0.0
fedasync,1338,172,0.0,0.0
fedasync,1338,173,0.0,0.0
fedasync,1338,174,0.0,0.0
fedasync,1338,175,0.0,0.0
fedasync,1338,176,0.0,0.0
fedasync,1338,177,0.0,0.0
fedasync,1338,178,0.0,0.0
fedasync,1338,179,0.0,0.0
fedasync,1338,180,0.0,0.0
fedasync,1338,181,0.0,0.0
fedasync,1338,182,0.0,0.0
fedasync,1338,183,0.0,0.0
fedasync,1338,184,0.0,0.0
fedasync,1338,185,0.0,0.0
fedasync,1338,186,0.0,0.0
fedasync,1338,187,1.0,0.19611613513818404
fedasync,1338,188,0.0,0.0
fedasync,1338,189,0.0,0.0
fedasync,1338,190,0.0,0.0
fedasync,1338,191,0.0,0.0
fedasync,1338,192,0.0,0.0
fedasync,1338,193,1.0,0.20851441405707477
fedasync,1338,194,0.0,0.0
fedasync,1338,195,0.0,0.0
fedasync,1338,196,0.0,0.0
fedasync,1338,197,0.0,0.0
fedasync,1338,198,0.0,0.0
fedasync,1338,199,1.0,0.1690308509457033
fedasync,1338,200,1.0,0.1690308509457033
fedasync,1338,201,0.0,0.0
fedasync,1338,202,1.0,0.1414213562373095
fedasync,1338,203,0.0,0.0
fedasync,1338,204,0.0,0.0
fedasync,1338,205,0.0,0.0
fedasync,1338,206,1.0,0.22941573387056174
fedasync,1338,207,0.0,0.0
fedasync,1338,208,0.0,0.0
fedasync,1338,209,0.0,0.0
fedasync,1338,210,0.0,0.0
fedasync,1338,211,0.0,0.0
fedasync,1338,212,0.0,0.0
fedasync,1338,213,0.0,0.0
fedasync,1338,214,0.0,0.0
fedasync,1338,215,0.0,0.0
fedasync,1338,216,0.0,0.0
fedasync,1338,217,0.0,0.0
fedasync,1338,218,0.0,0.0
fedasync,1338,219,0.0,0.0
fedasync,1338,220,1.0,0.19245008972987526
fedasync,1338,221,0.0,0.0
fedasync,1338,222,0.0,0.0
fedasync,1338,223,0.0,0.0
fedasync,1338,224,0.0,0.0
fedasync,1338,225,1.0,0.19611613513818404
fedasync,1338,226,0.0,0.0
fedasync,1338,227,0.0,0.0
fedasync,1338,228,0.0,0.0
fedasync,1338,229,0.0,0.0
fedasync,1338,230,0.0,0.0
fedasync,1338,231,0.0,0.0
fedasync,1338,232,1.0,0.19611613513818404
fedasync,1338,233,0.0,0.0
fedasync,1338,234,0.0,0.0
fedasync,1338,235,0.0,0.0
fedasync,1338,236,0.0,0.0
fedasync,1338,237,0.0,0.0
fedasync,1338,238,0.0,0.0
fedasync,1338,239,0.0,0.0
fedasync,1338,240,1.0,0.15811388300841897
fedasync,1338,241,0.0,0.0
fedasync,1338,242,0.0,0.0
fedasync,1338,243,0.0,0.0
fedasync,1338,244,0.0,0.0
fedasync,1338,245,0.0,0.0
fedasync,1338,246,0.0,0.0
fedasync,1338,247,1.0,0.19245008972987526
fedasync,1338,248,0.0,0.0
fedasync,1338,249,0.0,0.0
fedasync,1338,250,0.0,0.0
fedasync,1338,251,1.0,0.14285714285714285
fedasync,1338,252,0.0,0.0
fedasync,1338,253,1.0,0.1889822365046136
fedasync,1338,254,0.0,0.0
fedasync,1338,255,0.0,0.0
fedasync,1338,256,1.0,0.20412414523193154
fedasync,1338,257,0.0,0.0
fedasync,1338,258,0.0,0.0
fedasync,1338,259,0.0,0.0
fedasync,1338,260,0.0,0.0
fedasync,1338,261,0.0,0.0
fedasync,1338,262,0.0,0.0
fedasync,1338,263,0.0,0.0
fedasync,1338,264,0.0,0.0
fedasync,1338,265,0.0,0.0
fedasync,1338,266,0.0,0.0
fedasync,1338,267,0.0,0.0
fedasync,1338,268,0.0,0.0
fedasync,1338,269,1.0,0.21320071635561041
fedasync,1338,270,0.0,0.0
fedasync,1338,271,1.0,0.1796053020267749
fedasync,1338,272,0.0,0.0
fedasync,1338,273,0.0,0.0
fedasync,1338,274,0.0,0.0
fedasync,1338,275,0.0,0.0
fedasync,1338,276,0.0,0.0
fedasync,1338,277,1.0,0.2182178902359924
fedasync,1338,278,0.0,0.0
fedasync,1338,279,0.0,0.0
fedasync,1338,280,0.0,0.0
fedasync,1338,281,0.0,0.0
fedasync,1338,282,0.0,0.0
fedasync,1338,283,1.0,0.18257418583505536
fedasync,1338,284,0.0,0.0
fedasync,1338,285,0.0,0.0
fedasync,1338,286,0.0,0.0
fedasync,1338,287,0.0,0.0
fedasync,1338,288,1.0,0.22941573387056174
fedasync,1338,289,0.0,0.0
fedasync,1338,290,0.0,0.0
fedasync,1338,291,0.0,0.0
fedasync,1338,292,1.0,0.2581988897471611
fedasync,1338,293,0.0,0.0
fedasync,1338,294,0.0,0.0
fedasync,1338,295,0.0,0.0
fedasync,1338,296,0.0,0.0
fedasync,1338,297,0.0,0.0
fedasync,1338,298,0.0,0.0
fedasync,1338,299,0.0,0.0
fedasync,1338,300,1.0,0.14285714285714285
fedasync,1338,301,0.0,0.0
fedasync,1338,302,1.0,0.2672612419124244
fedasync,1338,303,0.0,0.0
fedasync,1338,304,0.0,0.0
fedasync,1338,305,0.0,0.0
fedasync,1338,306,0.0,0.0
fedasync,1338,307,0.0,0.0
fedasync,1338,308,0.0,0.0
fedasync,1338,309,0.0,0.0
fedasync,1338,310,0.0,0.0
fedasync,1338,311,0.0,0.0
fedasync,1338,312,1.0,0.15617376188860607
fedasync,1338,313,1.0,0.2182178902359924
fedasync,1338,314,0.0,0.0
fedasync,1338,315,0.0,0.0
fedasync,1338,316,0.0,0.0
fedasync,1338,317,0.0,0.0
fedasync,1338,318,0.0,0.0
fedasync,1338,319,0.0,0.0
fedasync,1338,320,1.0,0.1643989873053573
fedasync,1338,321,0.0,0.0
fedasync,1338,322,0.0,0.0
fedasync,1338,323,0.0,0.0
fedasync,1338,324,0.0,0.0
fedasync,1338,325,0.0,0.0
fedasync,1338,326,0.0,0.0
fedasync,1338,327,1.0,0.2
fedasync,1338,328,0.0,0.0
fedasync,1338,329,0.0,0.0
fedasync,1338,330,0.0,0.0
fedasync,1338,331,0.0,0.0
fedasync,1338,332,0.0,0.0
fedasync,1338,333,0.0,0.0
fedasync,1338,334,0.0,0.0
fedasync,1338,335,0.0,0.0
fedasync,1338,336,0.0,0.0
fedasync,1338,337,0.0,0.0
fedasync,1338,338,1.0,0.2
fedasync,1338,339,0.0,0.0
fedasync,1338,340,1.0,0.15811388300841897
fedasync,1338,341,0.0,0.0
fedasync,1338,342,0.0,0.0
fedasync,1338,343,1.0,0.25
fedasync,1338,344,0.0,0.0
fedasync,1338,345,0.0,0.0
fedasync,1338,346,1.0,0.17149858514250882
fedasync,1338,347,0.0,0.0
fedasync,1338,348,0.0,0.0
fedasync,1338,349,0.0,0.0
fedasync,1338,350,0.0,0.0
fedasync,1338,351,0.0,0.0
fedasync,1338,352,0.0,0.0
fedasync,1338,353,1.0,0.2581988897471611
fedasync,1338,354,0.0,0.0
fedasync,1338,355,0.0,0.0
fedasync,1338,356,0.0,0.0
fedasync,1338,357,1.0,0.1643989873053573
fedasync,1338,358,0.0,0.0
fedasync,1338,359,0.0,0.0
fedasync,1338,360,0.0,0.0
fedasync,1338,361,0.0,0.0
fedasync,1338,362,0.0,0.0
fedasync,1338,363,1.0,0.22360679774997896
fedasync,1338,364,0.0,0.0
fedasync,1338,365,0.0,0.0
fedasync,1338,366,0.0,0.0
fedasync,1338,367,0.0,0.0
fedasync,1338,368,0.0,0.0
fedasync,1338,369,0.0,0.0
fedasync,1338,370,0.0,0.0
fedasync,1338,371,0.0,0.0
fedasync,1338,372,0.0,0.0
fedasync,1338,373,0.0,0.0
fedasync,1338,374,1.0,0.2182178902359924
fedasync,1338,375,0.0,0.0
fedasync,1338,376,0.0,0.0
fedasync,1338,377,0.0,0.0
fedasync,1338,378,0.0,0.0
fedasync,1338,379,0.0,0.0
fedasync,1338,380,1.0,0.17149858514250882
fedasync,1338,381,0.0,0.0
fedasync,1338,382,0.0,0.0
fedasync,1338,383,0.0,0.0
fedasync,1338,384,0.0,0.0
fedasync,1338,385,0.0,0.0
fedasync,1338,386,0.0,0.0
fedasync,1338,387,1.0,0.14586499149789456
fedasync,1338,388,1.0,0.1796053020267749
fedasync,1338,389,0.0,0.0
fedasync,1338,390,0.0,0.0
fedasync,1338,391,0.0,0.0
fedasync,1338,392,0.0,0.0
fedasync,1338,393,1.0,0.18257418583505536
fedasync,1338,394,0.0,0.0
fedasync,1338,395,1.0,0.2182178902359924
fedasync,1338,396,0.0,0.0
fedasync,1338,397,0.0,0.0
fedasync,1338,398,0.0,0.0
fedasync,1338,399,0.0,0.0
fedasync,1338,400,0.0,0.0
fedasync,1338,401,0.0,0.0
fedasync,1338,402,0.0,0.0
fedasync,1338,403,0.0,0.0
fedasync,1338,404,0.0,0.0
fedasync,1338,405,0.0,0.0
fedasync,1338,406,0.0,0.0
fedasync,1338,407,0.0,0.0
fedasync,1338,408,0.0,0.0
fedasync,1338,409,0.0,0.0
fedasync,1338,410,1.0,0.24253562503633297
fedasync,1338,411,1.0,0.25
fedasync,1338,412,0.0,0.0
fedasync,1338,413,1.0,0.2
fedasync,1338,414,0.0,0.0
fedasync,1338,415,0.0,0.0
fedasync,1338,416,0.0,0.0
fedasync,1338,417,0.0,0.0
fedasync,1338,418,0.0,0.0
fedasync,1338,419,0.0,0.0
fedasync,1338,420,1.0,0.17407765595569785
fedasync,1338,421,0.0,0.0
fedasync,1338,422,1.0,0.1543033499620919
fedasync,1338,423,0.0,0.0
fedasync,1338,424,0.0,0.0
fedasync,1338,425,0.0,0.0
fedasync,1338,426,0.0,0.0
fedasync,1338,427,0.0,0.0
fedasync,1338,428,0.0,0.0
fedasync,1338,429,0.0,0.0
fedasync,1338,430,0.0,0.0
fedasync,1338,431,0.0,0.0
fedasync,1338,432,0.0,0.0
fedasync,1338,433,0.0,0.0
fedasync,1338,434,1.0,0.20412414523193154
fedasync,1338,435,0.0,0.0
fedasync,1338,436,1.0,0.2
fedasync,1338,437,0.0,0.0
fedasync,1338,438,0.0,0.0
fedasync,1338,439,0.0,0.0
fedasync,1338,440,0.0,0.0
fedasync,1338,441,0.0,0.0
fedasync,1338,442,0.0,0.0
fedasync,1338,443,0.0,0.0
fedasync,1338,444,0.0,0.0
fedasync,1338,445,0.0,0.0
fedasync,1338,446,0.0,0.0
fedasync,1338,447,1.0,0.17149858514250882
fedasync,1338,448,0.0,0.0
fedasync,1338,449,0.0,0.0
fedasync,1338,450,0.0,0.0
fedasync,1338,451,0.0,0.0
fedasync,1338,452,0.0,0.0
fedasync,1338,453,1.0,0.24253562503633297
fedasync,1338,454,0.0,0.0
fedasync,1338,455,0.0,0.0
fedasync,1338,456,1.0,0.17149858514250882
fedasync,1338,457,0.0,0.0
fedasync,1338,458,0.0,0.0
fedasync,1338,459,1.0,0.2
fedasync,1338,460,0.0,0.0
fedasync,1338,461,0.0,0.0
fedasync,1338,462,0.0,0.0
fedasync,1338,463,0.0,0.0
fedasync,1338,464,0.0,0.0
fedasync,1338,465,0.0,0.0
fedasync,1338,466,0.0,0.0
fedasync,1338,467,1.0,0.14586499149789456
fedasync,1338,468,0.0,0.0
fedasync,1338,469,0.0,0.0
fedasync,1338,470,0.0,0.0
fedasync,1338,471,0.0,0.0
fedasync,1338,472,0.0,0.0
fedasync,1338,473,0.0,0.0
fedasync,1338,474,1.0,0.19245008972987526
fedasync,1338,475,0.0,0.0
fedasync,1338,476,0.0,0.0
fedasync,1338,477,0.0,0.0
fedasync,1338,478,0.0,0.0
fedasync,1338,479,0.0,0.0
fedasync,1338,480,1.0,0.2182178902359924
fedasync,1338,481,0.0,0.0
fedasync,1338,482,1.0,0.18569533817705186
fedasync,1338,483,0.0,0.0
fedasync,1338,484,0.0,0.0
fedasync,1338,485,0.0,0.0
fedasync,1338,486,0.0,0.0
fedasync,1338,487,0.0,0.0
fedasync,1338,488,1.0,0.17677669529663687
fedasync,1338,489,0.0,0.0
fedasync,1338,490,0.0,0.0
fedasync,1338,491,0.0,0.0
fedasync,1338,492,0.0,0.0
fedasync,1338,493,0.0,0.0
fedasync,1338,494,0.0,0.0
fedasync,1338,495,0.0,0.0
fedasync,1338,496,0.0,0.0
fedasync,1338,497,0.0,0.0
fedasync,1338,498,0.0,0.0
fedasync,1338,499,0.0,0.0
fedasync,1338,500,1.0,0.17407765595569785
fedasync,1338,501,0.0,0.0
fedasync,1338,502,0.0,0.0
fedasync,1338,503,0.0,0.0
fedasync,1338,504,0.0,0.0
fedasync,1338,505,0.0,0.0
fedasync,1338,506,1.0,0.20412414523193154
fedasync,1338,507,0.0,0.0
fedasync,1338,508,1.0,0.1889822365046136
fedasync,1338,509,0.0,0.0
fedasync,1338,510,1.0,0.16666666666666666
fedasync,1338,511,0.0,0.0
fedasync,1338,512,0.0,0.0
fedasync,1338,513,0.0,0.0
fedasync,1338,514,0.0,0.0
fedasync,1338,515,0.0,0.0
fedasync,1338,516,0.0,0.0
fedasync,1338,517,0.0,0.0
fedasync,1338,518,0.0,0.0
fedasync,1338,519,0.0,0.0
fedasync,1338,520,0.0,0.0
fedasync,1338,521,1.0,0.17407765595569785
fedasync,1338,522,0.0,0.0
fedasync,1338,523,0.0,0.0
fedasync,1338,524,0.0,0.0
fedasync,1338,525,0.0,0.0
fedasync,1338,526,1.0,0.22360679774997896
fedasync,1338,527,0.0,0.0
fedasync,1338,528,1.0,0.22360679774997896
fedasync,1338,529,0.0,0.0
fedasync,1338,530,0.0,0.0
fedasync,1338,531,0.0,0.0
fedasync,1338,532,0.0,0.0
fedasync,1338,533,0.0,0.0
fedasync,1338,534,0.0,0.0
fedasync,1338,535,0.0,0.0
fedasync,1338,536,0.0,0.0
fedasync,1338,537,0.0,0.0
fedasync,1338,538,0.0,0.0
fedasync,1338,539,0.0,0.0
fedasync,1338,540,1.0,0.15811388300841897
fedasync,1338,541,0.0,0.0
fedasync,1338,542,0.0,0.0
fedasync,1338,543,1.0,0.24253562503633297
fedasync,1338,544,0.0,0.0
fedasync,1338,545,1.0,0.1690308509457033
fedasync,1338,546,0.0,0.0
fedasync,1338,547,0.0,0.0
fedasync,1338,548,1.0,0.22360679774997896
fedasync,1338,549,0.0,0.0
fedasync,1338,550,0.0,0.0
fedasync,1338,551,0.0,0.0
fedasync,1338,552,0.0,0.0
fedasync,1338,553,0.0,0.0
fedasync,1338,554,0.0,0.0
fedasync,1338,555,0.0,0.0
fedasync,1338,556,0.0,0.0
fedasync,1338,557,1.0,0.16666666666666666
fedasync,1338,558,0.0,0.0
fedasync,1338,559,0.0,0.0
fedasync,1338,560,0.0,0.0
fedasync,1338,561,0.0,0.0
fedasync,1338,562,0.0,0.0
fedasync,1338,563,0.0,0.0
fedasync,1338,564,0.0,0.0
fedasync,1338,565,0.0,0.0
fedasync,1338,566,0.0,0.0
fedasync,1338,567,0.0,0.0
fedasync,1338,568,1.0,0.22360679774997896
fedasync,1338,569,0.0,0.0
fedasync,1338,570,0.0,0.0
fedasync,1338,571,1.0,0.1889822365046136
fedasync,1338,572,0.0,0.0
fedasync,1338,573,0.0,0.0
fedasync,1338,574,1.0,0.18569533817705186
fedasync,1338,575,0.0,0.0
fedasync,1338,576,0.0,0.0
fedasync,1338,577,0.0,0.0
fedasync,1338,578,0.0,0.0
fedasync,1338,579,0.0,0.0
fedasync,1338,580,0.0,0.0
fedasync,1338,581,0.0,0.0
fedasync,1338,582,0.0,0.0
fedasync,1338,583,0.0,0.0
fedasync,1338,584,1.0,0.15075567228888181
fedasync,1338,585,0.0,0.0
fedasync,1338,586,0.0,0.0
fedasync,1338,587,0.0,0.0
fedasync,1338,588,1.0,0.1796053020267749
fedasync,1338,589,1.0,0.2182178902359924
fedasync,1338,590,0.0,0.0
fedasync,1338,591,0.0,0.0
fedasync,1338,592,0.0,0.0
fedasync,1338,593,0.0,0.0
fedasync,1338,594,0.0,0.0
fedasync,1338,595,0.0,0.0
fedasync,1338,596,0.0,0.0
fedasync,1338,597,0.0,0.0
fedasync,1338,598,1.0,0.19245008972987526
fedasync,1338,599,0.0,0.0
fedasync,1338,600,0.0,0.0
fedasync,1338,601,0.0,0.0
fedasync,1338,602,0.0,0.0
fedasync,1338,603,0.0,0.0
fedasync,1338,604,1.0,0.2581988897471611
fedasync,1338,605,0.0,0.0
fedasync,1338,606,0.0,0.0
fedasync,1338,607,1.0,0.17407765595569785
fedasync,1338,608,0.0,0.0
fedasync,1338,609,0.0,0.0
fedasync,1338,610,0.0,0.0
fedasync,1338,611,0.0,0.0
fedasync,1338,612,0.0,0.0
fedasync,1338,613,0.0,0.0
fedasync,1338,614,0.0,0.0
fedasync,1338,615,0.0,0.0
fedasync,1338,616,0.0,0.0
fedasync,1338,617,0.0,0.0
fedasync,1338,618,0.0,0.0
fedasync,1338,619,1.0,0.1796053020267749
fedasync,1338,620,1.0,0.21320071635561041
fedasync,1338,621,0.0,0.0
fedasync,1338,622,1.0,0.16222142113076254
fedasync,1338,623,0.0,0.0
fedasync,1338,624,0.0,0.0
fedasync,1338,625,0.0,0.0
fedasync,1338,626,0.0,0.0
fedasync,1338,627,0.0,0.0
fedasync,1338,628,0.0,0.0
fedasync,1338,629,0.0,0.0
fedasync,1338,630,0.0,0.0
fedasync,1338,631,1.0,0.19245008972987526
fedasync,1338,632,0.0,0.0
fedasync,1338,633,0.0,0.0
fedasync,1338,634,0.0,0.0
fedasync,1338,635,0.0,0.0
fedasync,1338,636,1.0,0.18569533817705186
fedasync,1338,637,0.0,0.0
fedasync,1338,638,0.0,0.0
fedasync,1338,639,0.0,0.0
fedasync,1338,640,0.0,0.0
fedasync,1338,641,0.0,0.0
fedasync,1338,642,0.0,0.0
fedasync,1338,643,0.0,0.0
fedasync,1338,644,0.0,0.0
fedasync,1338,645,1.0,0.19611613513818404
fedasync,1338,646,1.0,0.19611613513818404
fedasync,1338,647,0.0,0.0
fedasync,1338,648,0.0,0.0
fedasync,1338,649,0.0,0.0
fedasync,1338,650,0.0,0.0
fedasync,1338,651,0.0,0.0
fedasync,1338,652,0.0,0.0
fedasync,1338,653,1.0,0.21320071635561041
fedasync,1338,654,0.0,0.0
fedasync,1338,655,0.0,0.0
fedasync,1338,656,0.0,0.0
fedasync,1338,657,0.0,0.0
fedasync,1338,658,0.0,0.0
fedasync,1338,659,0.0,0.0
fedasync,1338,660,0.0,0.0
fedasync,1338,661,0.0,0.0
fedasync,1338,662,1.0,0.19611613513818404
fedasync,1338,663,1.0,0.15617376188860607
fedasync,1338,664,0.0,0.0
fedasync,1338,665,1.0,0.22941573387056174
fedasync,1338,666,0.0,0.0
fedasync,1338,667,0.0,0.0
fedasync,1338,668,0.0,0.0
fedasync,1338,669,0.0,0.0
fedasync,1338,670,0.0,0.0
fedasync,1338,671,0.0,0.0
fedasync,1338,672,0.0,0.0
fedasync,1338,673,1.0,0.1889822365046136
fedasync,1338,674,0.0,0.0
fedasync,1338,675,0.0,0.0
fedasync,1338,676,0.0,0.0
fedasync,1338,677,1.0,0.20412414523193154
fedasync,1338,678,0.0,0.0
fedasync,1338,679,0.0,0.0
fedasync,1338,680,0.0,0.0
fedasync,1338,681,0.0,0.0
fedasync,1338,682,0.0,0.0
fedasync,1338,683,0.0,0.0
fedasync,1338,684,1.0,0.22941573387056174
fedasync,1338,685,0.0,0.0
fedasync,1338,686,0.0,0.0
fedasync,1338,687,0.0,0.0
fedasync,1338,688,0.0,0.0
fedasync,1338,689,0.0,0.0
fedasync,1338,690,0.0,0.0
fedasync,1338,691,0.0,0.0
fedasync,1338,692,0.0,0.0
fedasync,1338,693,0.0,0.0
fedasync,1338,694,0.0,0.0
fedasync,1338,695,0.0,0.0
fedasync,1338,696,0.0,0.0
fedasync,1338,697,0.0,0.0
