run_id,regime,method,seed,model_rate,eval_acc,device_type,client_model_rate,node_id
cd0ivgux,iid,fedrolex,1337,1.0,0.786,rpi5,1.0,7959520240256713663
cd0ivgux,iid,fedrolex,1337,1.0,0.776,rpi5,0.5,4654520558782459065
cd0ivgux,iid,fedrolex,1337,1.0,0.726,rpi5,1.0,12928596274744545052
cd0ivgux,iid,fedrolex,1337,1.0,0.756,rpi5,0.5,1497243642712402945
cd0ivgux,iid,fedrolex,1337,1.0,0.774,rpi5,1.0,6612242077908339417
cd0ivgux,iid,fedrolex,1337,1.0,0.754,rpi5,0.5,3323888715858632170
cd0ivgux,iid,fedrolex,1337,1.0,0.754,rpi5,1.0,8516299328990403983
cd0ivgux,iid,fedrolex,1337,1.0,0.748,rpi5,0.5,5371804205030936413
cd0ivgux,iid,fedrolex,1337,1.0,0.754,rpi5,1.0,13174243672156704678
cd0ivgux,iid,fedrolex,1337,1.0,0.768,rpi5,0.5,1196141612270348928
cd0ivgux,iid,fedrolex,1337,1.0,0.764,rpi4,0.125,7816280751546013079
cd0ivgux,iid,fedrolex,1337,1.0,0.726,rpi4,0.125,8309188461375411598
