regime,topology,method,seed,run_id,client_trip,wall_clock_s,eval_acc,server_step
iid,mixed,fedavg,1338,5vjjx5qo,105,1370.603183556,0.5466,7
iid,mixed,fedavg,1338,5vjjx5qo,120,1533.332932881,0.5589,8
iid,mixed,fedavg,1338,5vjjx5qo,135,1690.894001291,0.5699,9
iid,mixed,fedavg,1338,5vjjx5qo,150,1851.64259964,0.578,10
iid,mixed,fedavg,1338,5vjjx5qo,165,2011.067722157,0.5891,11
iid,mixed,fedavg,1338,5vjjx5qo,180,2170.646435785,0.5972,12
iid,mixed,fedavg,1338,5vjjx5qo,195,2329.685624998,0.6025,13
iid,mixed,fedavg,1339,3apbb0nc,15,412.099478516,0.4018,1
iid,mixed,fedavg,1339,3apbb0nc,30,571.824805134,0.4413,2
iid,mixed,fedavg,1339,3apbb0nc,45,732.415869341,0.4733,3
iid,mixed,fedavg,1339,3apbb0nc,60,891.990109064,0.496,4
iid,mixed,fedavg,1339,3apbb0nc,75,1051.60628509,0.5151,5
iid,mixed,fedavg,1339,3apbb0nc,90,1212.436390605,0.535,6
iid,mixed,fedavg,1339,3apbb0nc,105,1372.326654904,0.5519,7
iid,mixed,fedavg,1339,3apbb0nc,120,1532.204893636,0.5606,8
iid,mixed,fedavg,1339,3apbb0nc,135,1692.67001146,0.5718,9
iid,mixed,fedavg,1339,3apbb0nc,150,1852.406716884,0.5816,10
iid,mixed,fedavg,1339,3apbb0nc,165,2011.969410111,0.5906,11
iid,mixed,fedavg,1339,3apbb0nc,180,2171.720074883,0.5989,12
iid,mixed,fedavg,1339,3apbb0nc,195,2332.216087636,0.6066,13
iid,mixed,fedbuff,1337,stlelmg4,10,161.587051484,0.3681,1
iid,mixed,fedbuff,1337,stlelmg4,20,186.124880736,0.4001,2
iid,mixed,fedbuff,1337,stlelmg4,30,207.508817811,0.4153,3
iid,mixed,fedbuff,1337,stlelmg4,40,232.010742163,0.4264,4
iid,mixed,fedbuff,1337,stlelmg4,50,255.826847702,0.4405,5
iid,mixed,fedbuff,1337,stlelmg4,60,279.291479767,0.4539,6
iid,mixed,fedbuff,1337,stlelmg4,70,302.834809201,0.4657,7
iid,mixed,fedbuff,1337,stlelmg4,80,338.208416204,0.4769,8
iid,mixed,fedbuff,1337,stlelmg4,90,359.685790765,0.4876,9
iid,mixed,fedbuff,1337,stlelmg4,100,383.963977847,0.495,10
iid,mixed,fedbuff,1337,stlelmg4,110,413.542415903,0.5004,11
iid,mixed,fedbuff,1337,stlelmg4,120,434.964104267,0.5071,12
iid,mixed,fedbuff,1337,stlelmg4,130,459.476885047,0.5123,13
iid,mixed,fedbuff,1337,stlelmg4,140,491.567962337,0.5196,14
iid,mixed,fedbuff,1337,stlelmg4,150,513.116487175,0.5249,15
iid,mixed,fedbuff,1337,stlelmg4,160,537.617084541,0.5292,16
iid,mixed,fedbuff,1337,stlelmg4,170,571.40531616,0.5342,17
iid,mixed,fedbuff,1337,stlelmg4,180,592.913961776,0.5379,18
iid,mixed,fedbuff,1337,stlelmg4,190,616.505234621,0.5453,19
iid,mixed,fedbuff,1337,stlelmg4,200,639.90253722,0.5477,20
iid,mixed,fedbuff,1337,stlelmg4,210,664.891552756,0.5515,21
iid,mixed,fedbuff,1337,stlelmg4,220,687.497699451,0.5563,22
iid,mixed,fedbuff,1337,stlelmg4,230,722.306737461,0.559,23
iid,mixed,fedbuff,1337,stlelmg4,240,743.84002379,0.5625,24
iid,mixed,fedbuff,1337,stlelmg4,250,766.466596168,0.5657,25
iid,mixed,fedbuff,1337,stlelmg4,260,806.19618024,0.5684,26
iid,mixed,fedbuff,1337,stlelmg4,270,827.694887035,0.5719,27
iid,mixed,fedbuff,1337,stlelmg4,280,851.162705115,0.575,28
iid,mixed,fedbuff,1337,stlelmg4,290,875.878480305,0.5779,29
iid,mixed,fedbuff,1337,stlelmg4,300,898.598512635,0.5809,30
iid,mixed,fedbuff,1337,stlelmg4,310,922.260589724,0.5837,31
iid,mixed,fedbuff,1337,stlelmg4,320,959.116666397,0.5879,32
iid,mixed,fedbuff,1337,stlelmg4,330,980.491767952,0.5906,33
iid,mixed,fedbuff,1337,stlelmg4,340,1003.922927677,0.593,34
iid,mixed,fedbuff,1337,stlelmg4,350,1034.827887514,0.5953,35
iid,mixed,fedbuff,1337,stlelmg4,360,1056.354668313,0.5979,36
iid,mixed,fedbuff,1337,stlelmg4,370,1079.718210145,0.6007,37
iid,mixed,fedbuff,1338,3f1a6ign,10,160.849606287,0.3889,1
iid,mixed,fedbuff,1338,3f1a6ign,20,197.811811211,0.4044,2
iid,mixed,fedbuff,1338,3f1a6ign,30,219.626524549,0.4125,3
iid,mixed,fedbuff,1338,3f1a6ign,40,243.356045545,0.4228,4
iid,mixed,fedbuff,1338,3f1a6ign,50,275.252484466,0.4345,5
iid,mixed,fedbuff,1338,3f1a6ign,60,297.178856814,0.447,6
iid,mixed,fedbuff,1338,3f1a6ign,70,320.980277623,0.4568,7
iid,mixed,fedbuff,1338,3f1a6ign,80,344.944137889,0.4706,8
iid,mixed,fedbuff,1338,3f1a6ign,90,368.099488147,0.4817,9
iid,mixed,fedbuff,1338,3f1a6ign,100,392.231013392,0.4874,10
iid,mixed,fedbuff,1338,3f1a6ign,110,427.746709472,0.4982,11
iid,mixed,fedbuff,1338,3f1a6ign,120,449.904855512,0.5065,12
iid,mixed,fedbuff,1338,3f1a6ign,130,473.539521945,0.512,13
iid,mixed,fedbuff,1338,3f1a6ign,140,510.783354528,0.5173,14
iid,mixed,fedbuff,1338,3f1a6ign,150,532.673156685,0.5222,15
iid,mixed,fedbuff,1338,3f1a6ign,160,556.727450328,0.5263,16
iid,mixed,fedbuff,1338,3f1a6ign,170,586.27970541,0.5287,17
iid,mixed,fedbuff,1338,3f1a6ign,180,608.33663347,0.534,18
iid,mixed,fedbuff,1338,3f1a6ign,190,632.298614751,0.5389,19
iid,mixed,fedbuff,1338,3f1a6ign,200,656.472484811,0.5424,20
iid,mixed,fedbuff,1338,3f1a6ign,210,680.633472421,0.5461,21
iid,mixed,fedbuff,1338,3f1a6ign,220,703.471103524,0.5496,22
iid,mixed,fedbuff,1338,3f1a6ign,230,739.081054553,0.5536,23
iid,mixed,fedbuff,1338,3f1a6ign,240,761.055840445,0.5567,24
iid,mixed,fedbuff,1338,3f1a6ign,250,784.854369486,0.5596,25
iid,mixed,fedbuff,1338,3f1a6ign,260,821.894072748,0.563,26
iid,mixed,fedbuff,1338,3f1a6ign,270,843.741923526,0.568,27
iid,mixed,fedbuff,1338,3f1a6ign,280,867.551284065,0.5716,28
iid,mixed,fedbuff,1338,3f1a6ign,290,899.876068183,0.5762,29
iid,mixed,fedbuff,1338,3f1a6ign,300,921.902142837,0.5795,30
iid,mixed,fedbuff,1338,3f1a6ign,310,946.742139854,0.5828,31
iid,mixed,fedbuff,1338,3f1a6ign,320,969.807949525,0.5868,32
iid,mixed,fedbuff,1338,3f1a6ign,330,993.651255887,0.5884,33
iid,mixed,fedbuff,1338,3f1a6ign,340,1017.612071685,0.5905,34
iid,mixed,fedbuff,1338,3f1a6ign,350,1051.949578056,0.5916,35
iid,mixed,fedbuff,1338,3f1a6ign,360,1074.164540815,0.5943,36
iid,mixed,fedbuff,1338,3f1a6ign,370,1098.836404002,0.5955,37
iid,mixed,fedbuff,1338,3f1a6ign,380,1134.864774841,0.5978,38
iid,mixed,fedbuff,1338,3f1a6ign,390,1156.849253408,0.6004,39
iid,mixed,fedbuff,1339,gmlpn1sy,10,179.764476361,0.3489,1
iid,mixed,fedbuff,1339,gmlpn1sy,20,201.77115628,0.3955,2
iid,mixed,fedbuff,1339,gmlpn1sy,30,225.530109992,0.4095,3
iid,mixed,fedbuff,1339,gmlpn1sy,40,261.713853082,0.4268,4
iid,mixed,fedbuff,1339,gmlpn1sy,50,283.604993807,0.4336,5
iid,mixed,fedbuff,1339,gmlpn1sy,60,307.24932275,0.4452,6
iid,mixed,fedbuff,1339,gmlpn1sy,70,344.348030367,0.4587,7
iid,mixed,fedbuff,1339,gmlpn1sy,80,366.307056236,0.4704,8
iid,mixed,fedbuff,1339,gmlpn1sy,90,388.992438222,0.4799,9
iid,mixed,fedbuff,1339,gmlpn1sy,100,427.325470325,0.4859,10
iid,mixed,fedbuff,1339,gmlpn1sy,110,449.236124805,0.4919,11
iid,mixed,fedbuff,1339,gmlpn1sy,120,473.140154803,0.4982,12
iid,mixed,fedbuff,1339,gmlpn1sy,130,497.215870873,0.5057,13
iid,mixed,fedbuff,1339,gmlpn1sy,140,520.371258982,0.5115,14
iid,mixed,fedbuff,1339,gmlpn1sy,150,543.282904181,0.5173,15
iid,mixed,fedbuff,1339,gmlpn1sy,160,579.243408716,0.5227,16
iid,mixed,fedbuff,1339,gmlpn1sy,170,601.264735653,0.5266,17
iid,mixed,fedbuff,1339,gmlpn1sy,180,624.707274069,0.5266,18
iid,mixed,fedbuff,1339,gmlpn1sy,190,662.978292576,0.5325,19
iid,mixed,fedbuff,1339,gmlpn1sy,200,684.845828114,0.538,20
iid,mixed,fedbuff,1339,gmlpn1sy,210,727.841216365,0.5434,21
iid,mixed,fedbuff,1339,gmlpn1sy,220,749.714379171,0.5493,22
iid,mixed,fedbuff,1339,gmlpn1sy,230,774.667322387,0.5506,23
iid,mixed,fedbuff,1339,gmlpn1sy,240,809.751510683,0.5543,24
iid,mixed,fedbuff,1339,gmlpn1sy,250,831.782401596,0.5553,25
iid,mixed,fedbuff,1339,gmlpn1sy,260,859.667898465,0.558,26
iid,mixed,fedbuff,1339,gmlpn1sy,270,881.778667514,0.5606,27
iid,mixed,fedbuff,1339,gmlpn1sy,280,905.647049736,0.5634,28
iid,mixed,fedbuff,1339,gmlpn1sy,290,929.404431101,0.5672,29
iid,mixed,fedbuff,1339,gmlpn1sy,300,964.526779264,0.5716,30
iid,mixed,fedbuff,1339,gmlpn1sy,310,986.50024721,0.5746,31
iid,mixed,fedbuff,1339,gmlpn1sy,320,1010.483918613,0.5785,32
iid,mixed,fedbuff,1339,gmlpn1sy,330,1047.780911796,0.5822,33
iid,mixed,fedbuff,1339,gmlpn1sy,340,1069.690338063,0.5866,34
iid,mixed,fedbuff,1339,gmlpn1sy,350,1093.314415391,0.5891,35
iid,mixed,fedbuff,1339,gmlpn1sy,360,1118.564743951,0.5903,36
iid,mixed,fedbuff,1339,gmlpn1sy,370,1140.615987014,0.5926,37
iid,mixed,fedbuff,1339,gmlpn1sy,380,1185.817387238,0.5943,38
iid,mixed,fedbuff,1339,gmlpn1sy,390,1207.828491037,0.599,39
iid,mixed,fedbuff,1339,gmlpn1sy,400,1231.823586476,0.6002,40
iid,mixed,fedstaleweight,1337,4k0nvn9k,10,159.193396669,0.3998,1
iid,mixed,fedstaleweight,1337,4k0nvn9k,20,182.000869557,0.4129,2
iid,mixed,fedstaleweight,1337,4k0nvn9k,30,204.764882465,0.418,3
iid,mixed,fedstaleweight,1337,4k0nvn9k,40,234.770343188,0.4253,4
iid,mixed,fedstaleweight,1337,4k0nvn9k,50,256.679224762,0.4515,5
iid,mixed,fedstaleweight,1337,4k0nvn9k,60,280.760186955,0.4574,6
iid,mixed,fedstaleweight,1337,4k0nvn9k,70,324.538553745,0.4809,7
iid,mixed,fedstaleweight,1337,4k0nvn9k,80,346.340889248,0.4978,8
iid,mixed,fedstaleweight,1337,4k0nvn9k,90,371.051248499,0.5078,9
iid,mixed,fedstaleweight,1337,4k0nvn9k,100,408.146741559,0.516,10
iid,mixed,fedstaleweight,1337,4k0nvn9k,110,429.804786607,0.5269,11
iid,mixed,fedstaleweight,1337,4k0nvn9k,120,472.627500761,0.5346,12
iid,mixed,fedstaleweight,1337,4k0nvn9k,130,494.338596601,0.5381,13
iid,mixed,fedstaleweight,1337,4k0nvn9k,140,518.921981033,0.539,14
iid,mixed,fedstaleweight,1337,4k0nvn9k,150,553.839346816,0.544,15
iid,mixed,fedstaleweight,1337,4k0nvn9k,160,575.843447936,0.5487,16
iid,mixed,fedstaleweight,1337,4k0nvn9k,170,599.378083776,0.5545,17
iid,mixed,fedstaleweight,1337,4k0nvn9k,180,623.012669284,0.5577,18
iid,mixed,fedstaleweight,1337,4k0nvn9k,190,646.705551282,0.5632,19
iid,mixed,fedstaleweight,1337,4k0nvn9k,200,677.09822281,0.5714,20
iid,mixed,fedstaleweight,1337,4k0nvn9k,210,706.060511782,0.5784,21
iid,mixed,fedstaleweight,1337,4k0nvn9k,220,727.866162619,0.5855,22
iid,mixed,fedstaleweight,1337,4k0nvn9k,230,752.45810077,0.585,23
iid,mixed,fedstaleweight,1337,4k0nvn9k,240,788.185525856,0.5882,24
iid,mixed,fedstaleweight,1337,4k0nvn9k,250,809.785412478,0.5929,25
iid,mixed,fedstaleweight,1337,4k0nvn9k,260,834.222672399,0.5934,26
iid,mixed,fedstaleweight,1337,4k0nvn9k,270,860.19915781,0.5934,27
iid,mixed,fedstaleweight,1337,4k0nvn9k,280,882.224145879,0.6022,28
iid,mixed,fedstaleweight,1338,9p57d59x,10,157.14419113,0.3573,1
iid,mixed,fedstaleweight,1338,9p57d59x,20,180.083421233,0.399,2
iid,mixed,fedstaleweight,1338,9p57d59x,30,204.030681305,0.4158,3
iid,mixed,fedstaleweight,1338,9p57d59x,40,227.868854066,0.4215,4
iid,mixed,fedstaleweight,1338,9p57d59x,50,250.692978817,0.4251,5
iid,mixed,fedstaleweight,1338,9p57d59x,60,273.623709406,0.4314,6
iid,mixed,fedstaleweight,1338,9p57d59x,70,298.635529057,0.4559,7
iid,mixed,fedstaleweight,1338,9p57d59x,80,333.969827381,0.4834,8
iid,mixed,fedstaleweight,1338,9p57d59x,90,356.177610301,0.496,9
iid,mixed,fedstaleweight,1338,9p57d59x,100,378.909302793,0.5082,10
iid,mixed,fedstaleweight,1338,9p57d59x,110,413.221675924,0.5177,11
iid,mixed,fedstaleweight,1338,9p57d59x,120,435.309342133,0.5239,12
iid,mixed,fedstaleweight,1338,9p57d59x,130,459.049532032,0.5321,13
iid,mixed,fedstaleweight,1338,9p57d59x,140,486.865032693,0.5357,14
iid,mixed,fedstaleweight,1338,9p57d59x,150,509.005010786,0.5409,15
iid,mixed,fedstaleweight,1338,9p57d59x,160,531.793238241,0.5407,16
iid,mixed,fedstaleweight,1338,9p57d59x,170,569.952063265,0.5466,17
iid,mixed,fedstaleweight,1338,9p57d59x,180,592.028354148,0.555,18
iid,mixed,fedstaleweight,1338,9p57d59x,190,616.774741004,0.5607,19
iid,mixed,fedstaleweight,1338,9p57d59x,200,640.689231344,0.5682,20
iid,mixed,fedstaleweight,1338,9p57d59x,210,664.058962231,0.5714,21
iid,mixed,fedstaleweight,1338,9p57d59x,220,686.898354426,0.5767,22
iid,mixed,fedstaleweight,1338,9p57d59x,230,723.188632201,0.5786,23
iid,mixed,fedstaleweight,1338,9p57d59x,240,745.194996297,0.5836,24
iid,mixed,fedstaleweight,1338,9p57d59x,250,769.425683706,0.5881,25
iid,mixed,fedstaleweight,1338,9p57d59x,260,806.507765374,0.5945,26
iid,mixed,fedstaleweight,1338,9p57d59x,270,828.436947923,0.5969,27
iid,mixed,fedstaleweight,1338,9p57d59x,280,853.404391043,0.601,28
iid,mixed,fedstaleweight,1339,u2ichefy,10,173.39047578,0.3701,1
iid,mixed,fedstaleweight,1339,u2ichefy,20,213.551370212,0.4072,2
iid,mixed,fedstaleweight,1339,u2ichefy,30,235.119488116,0.4183,3
iid,mixed,fedstaleweight,1339,u2ichefy,40,263.936246578,0.4257,4
iid,mixed,fedstaleweight,1339,u2ichefy,50,285.8654727,0.4504,5
iid,mixed,fedstaleweight,1339,u2ichefy,60,308.674017185,0.4587,6
iid,mixed,fedstaleweight,1339,u2ichefy,70,352.792996851,0.4747,7
iid,mixed,fedstaleweight,1339,u2ichefy,80,374.67853925,0.4845,8
iid,mixed,fedstaleweight,1339,u2ichefy,90,398.538656209,0.4962,9
iid,mixed,fedstaleweight,1339,u2ichefy,100,436.744462608,0.5092,10
iid,mixed,fedstaleweight,1339,u2ichefy,110,458.551983812,0.5175,11
iid,mixed,fedstaleweight,1339,u2ichefy,120,482.290136299,0.5296,12
iid,mixed,fedstaleweight,1339,u2ichefy,130,505.710661621,0.532,13
iid,mixed,fedstaleweight,1339,u2ichefy,140,529.818118241,0.5406,14
iid,mixed,fedstaleweight,1339,u2ichefy,150,552.472756275,0.5457,15
iid,mixed,fedstaleweight,1339,u2ichefy,160,588.368330159,0.5505,16
iid,mixed,fedstaleweight,1339,u2ichefy,170,610.3644576,0.5518,17
iid,mixed,fedstaleweight,1339,u2ichefy,180,633.331311471,0.5592,18
iid,mixed,fedstaleweight,1339,u2ichefy,190,672.627465495,0.5627,19
iid,mixed,fedstaleweight,1339,u2ichefy,200,694.481675767,0.57,20
iid,mixed,fedstaleweight,1339,u2ichefy,210,738.682439823,0.5759,21
iid,mixed,fedstaleweight,1339,u2ichefy,220,760.571470272,0.5813,22
iid,mixed,fedstaleweight,1339,u2ichefy,230,784.348688539,0.5775,23
iid,mixed,fedstaleweight,1339,u2ichefy,240,821.552022842,0.582,24
iid,mixed,fedstaleweight,1339,u2ichefy,250,843.71702836,0.5884,25
iid,mixed,fedstaleweight,1339,u2ichefy,260,871.511102565,0.5923,26
iid,mixed,fedstaleweight,1339,u2ichefy,270,893.527823238,0.5967,27
iid,mixed,fedstaleweight,1339,u2ichefy,280,916.420840074,0.6015,28
noniid,mixed,fedavg,1337,0ysztwpg,15,250.423671876,0.2716,1
noniid,mixed,fedavg,1337,0ysztwpg,30,390.235694193,0.3417,2
noniid,mixed,fedavg,1337,0ysztwpg,45,528.912567905,0.3716,3
noniid,mixed,fedavg,1337,0ysztwpg,60,667.605850742,0.3947,4
noniid,mixed,fedavg,1337,0ysztwpg,75,810.137014061,0.4137,5
noniid,mixed,fedavg,1337,0ysztwpg,90,948.834063599,0.4369,6
noniid,mixed,fedavg,1337,0ysztwpg,105,1088.334247417,0.4466,7
noniid,mixed,fedavg,1337,0ysztwpg,120,1229.921806385,0.4622,8
noniid,mixed,fedavg,1337,0ysztwpg,135,1366.819562943,0.4759,9
noniid,mixed,fedavg,1337,0ysztwpg,150,1508.480594846,0.4838,10
noniid,mixed,fedavg,1337,0ysztwpg,165,1647.130769942,0.4942,11
noniid,mixed,fedavg,1337,0ysztwpg,180,1786.989624551,0.5019,12
noniid,mixed,fedavg,1337,0ysztwpg,195,1925.642332788,0.512,13
noniid,mixed,fedavg,1337,0ysztwpg,210,2065.526976671,0.5194,14
noniid,mixed,fedavg,1337,0ysztwpg,225,2204.199665735,0.5293,15
noniid,mixed,fedavg,1337,0ysztwpg,240,2342.823751711,0.5351,16
noniid,mixed,fedavg,1337,0ysztwpg,255,2481.605273034,0.5433,17
noniid,mixed,fedavg,1337,0ysztwpg,270,2620.496708182,0.5469,18
noniid,mixed,fedavg,1337,0ysztwpg,285,2759.37774955,0.5552,19
noniid,mixed,fedavg,1337,0ysztwpg,300,2898.286002794,0.5599,20
noniid,mixed,fedavg,1337,0ysztwpg,315,3036.890879298,0.5641,21
noniid,mixed,fedavg,1337,0ysztwpg,330,3175.576278899,0.5693,22
noniid,mixed,fedavg,1337,0ysztwpg,345,3315.061815912,0.5737,23
noniid,mixed,fedavg,1337,0ysztwpg,360,3453.820928098,0.5788,24
noniid,mixed,fedavg,1337,0ysztwpg,375,3592.611591998,0.5813,25
noniid,mixed,fedavg,1337,0ysztwpg,390,3731.489999459,0.5864,26
noniid,mixed,fedavg,1337,0ysztwpg,405,3871.297104585,0.5917,27
noniid,mixed,fedavg,1337,0ysztwpg,420,4009.428812465,0.593,28
noniid,mixed,fedavg,1337,0ysztwpg,435,4149.097336025,0.5952,29
noniid,mixed,fedavg,1337,0ysztwpg,450,4289.017274545,0.5988,30
noniid,mixed,fedavg,1337,0ysztwpg,465,4427.849248564,0.603,31
noniid,mixed,fedavg,1338,kqc9pciy,15,412.681141821,0.3052,1
noniid,mixed,fedavg,1338,kqc9pciy,30,572.199850499,0.3781,2
noniid,mixed,fedavg,1338,kqc9pciy,45,732.586597004,0.4137,3
noniid,mixed,fedavg,1338,kqc9pciy,60,892.165571948,0.439,4
noniid,mixed,fedavg,1338,kqc9pciy,75,1051.477812545,0.4618,5
noniid,mixed,fedavg,1338,kqc9pciy,90,1211.021075209,0.4802,6
noniid,mixed,fedavg,1338,kqc9pciy,105,1371.361490787,0.491,7
noniid,mixed,fedavg,1338,kqc9pciy,120,1533.010147345,0.5036,8
noniid,mixed,fedavg,1338,kqc9pciy,135,1693.795901509,0.5179,9
noniid,mixed,fedavg,1338,kqc9pciy,150,1853.191427543,0.526,10
noniid,mixed,fedavg,1338,kqc9pciy,165,2012.581797804,0.537,11
noniid,mixed,fedavg,1338,kqc9pciy,180,2172.134840911,0.5452,12
noniid,mixed,fedavg,1338,kqc9pciy,195,2332.998517463,0.5515,13
noniid,mixed,fedavg,1338,kqc9pciy,210,2496.599997984,0.5592,14
noniid,mixed,fedavg,1338,kqc9pciy,225,2655.29687604,0.5664,15
noniid,mixed,fedavg,1338,kqc9pciy,240,2814.904471888,0.5709,16
noniid,mixed,fedavg,1338,kqc9pciy,255,2972.820444341,0.5754,17
noniid,mixed,fedavg,1338,kqc9pciy,270,3133.529297748,0.5835,18
noniid,mixed,fedavg,1338,kqc9pciy,285,3293.104082992,0.5878,19
noniid,mixed,fedavg,1338,kqc9pciy,300,3453.553067583,0.5915,20
noniid,mixed,fedavg,1338,kqc9pciy,315,3613.891396945,0.595,21
noniid,mixed,fedavg,1338,kqc9pciy,330,3770.40217079,0.6001,22
noniid,mixed,fedavg,1339,5cari6u0,15,404.753204231,0.2904,1
noniid,mixed,fedavg,1339,5cari6u0,30,541.535048634,0.3356,2
noniid,mixed,fedavg,1339,5cari6u0,45,678.220613283,0.3647,3
noniid,mixed,fedavg,1339,5cari6u0,60,811.929175377,0.394,4
noniid,mixed,fedavg,1339,5cari6u0,75,945.745932634,0.4173,5
noniid,mixed,fedavg,1339,5cari6u0,90,1082.307589642,0.4378,6
noniid,mixed,fedavg,1339,5cari6u0,105,1219.017346551,0.4521,7
noniid,mixed,fedavg,1339,5cari6u0,120,1354.738712663,0.4656,8
noniid,mixed,fedavg,1339,5cari6u0,135,1490.407595942,0.4779,9
noniid,mixed,fedavg,1339,5cari6u0,150,1626.197087356,0.4897,10
noniid,mixed,fedavg,1339,5cari6u0,165,1761.828919394,0.4964,11
noniid,mixed,fedavg,1339,5cari6u0,180,1898.456805247,0.5073,12
noniid,mixed,fedavg,1339,5cari6u0,195,2034.088742818,0.5134,13
noniid,mixed,fedavg,1339,5cari6u0,210,2169.685848844,0.5209,14
noniid,mixed,fedavg,1339,5cari6u0,225,2305.293033753,0.5287,15
noniid,mixed,fedavg,1339,5cari6u0,240,2440.950139933,0.5369,16
noniid,mixed,fedavg,1339,5cari6u0,255,2576.526750278,0.5439,17
noniid,mixed,fedavg,1339,5cari6u0,270,2712.22718783,0.5494,18
noniid,mixed,fedavg,1339,5cari6u0,285,2847.990106645,0.5553,19
noniid,mixed,fedavg,1339,5cari6u0,300,2984.172400343,0.5599,20
noniid,mixed,fedavg,1339,5cari6u0,315,3121.137110711,0.5658,21
noniid,mixed,fedavg,1339,5cari6u0,330,3257.906710045,0.5703,22
noniid,mixed,fedavg,1339,5cari6u0,345,3393.583494483,0.5738,23
noniid,mixed,fedavg,1339,5cari6u0,360,3529.209130895,0.579,24
noniid,mixed,fedavg,1339,5cari6u0,375,3664.900749747,0.5827,25
noniid,mixed,fedavg,1339,5cari6u0,390,3803.521094555,0.5851,26
noniid,mixed,fedavg,1339,5cari6u0,405,3939.316710526,0.5896,27
noniid,mixed,fedavg,1339,5cari6u0,420,4074.978070981,0.593,28
noniid,mixed,fedavg,1339,5cari6u0,435,4208.913029818,0.5953,29
noniid,mixed,fedavg,1339,5cari6u0,450,4344.581599778,0.599,30
noniid,mixed,fedavg,1339,5cari6u0,465,4481.305749602,0.6023,31
noniid,mixed,fedbuff,1337,j81afai0,10,148.450775735,0.2506,1
noniid,mixed,fedbuff,1337,j81afai0,20,187.551364988,0.2611,2
noniid,mixed,fedbuff,1337,j81afai0,30,209.359052482,0.2853,3
noniid,mixed,fedbuff,1337,j81afai0,40,235.0554002,0.284,4
noniid,mixed,fedbuff,1337,j81afai0,50,257.360034029,0.293,5
noniid,mixed,fedbuff,1337,j81afai0,60,280.410954322,0.3139,6
noniid,mixed,fedbuff,1337,j81afai0,70,320.359968907,0.3676,7
noniid,mixed,fedbuff,1337,j81afai0,80,342.352153832,0.3926,8
noniid,mixed,fedbuff,1337,j81afai0,90,366.221825324,0.3941,9
noniid,mixed,fedbuff,1337,j81afai0,100,389.528388157,0.3812,10
noniid,mixed,fedbuff,1337,j81afai0,110,411.648354444,0.3823,11
noniid,mixed,fedbuff,1337,j81afai0,120,449.576588081,0.3986,12
noniid,mixed,fedbuff,1337,j81afai0,130,475.150266165,0.4062,13
noniid,mixed,fedbuff,1337,j81afai0,140,497.16261369,0.4121,14
noniid,mixed,fedbuff,1337,j81afai0,150,520.108299179,0.4107,15
noniid,mixed,fedbuff,1337,j81afai0,160,558.24713324,0.4357,16
noniid,mixed,fedbuff,1337,j81afai0,170,580.403711922,0.4432,17
noniid,mixed,fedbuff,1337,j81afai0,180,618.538813955,0.4434,18
noniid,mixed,fedbuff,1337,j81afai0,190,640.616610454,0.4566,19
noniid,mixed,fedbuff,1337,j81afai0,200,675.682338609,0.4711,20
noniid,mixed,fedbuff,1337,j81afai0,210,697.576327323,0.4617,21
noniid,mixed,fedbuff,1337,j81afai0,220,723.604697307,0.4457,22
noniid,mixed,fedbuff,1337,j81afai0,230,745.879220578,0.4355,23
noniid,mixed,fedbuff,1337,j81afai0,240,769.703667975,0.4503,24
noniid,mixed,fedbuff,1337,j81afai0,250,807.856132078,0.4602,25
noniid,mixed,fedbuff,1337,j81afai0,260,829.86162162,0.4625,26
noniid,mixed,fedbuff,1337,j81afai0,270,867.836798923,0.4677,27
noniid,mixed,fedbuff,1337,j81afai0,280,890.038155572,0.4858,28
noniid,mixed,fedbuff,1337,j81afai0,290,912.896270695,0.4818,29
noniid,mixed,fedbuff,1337,j81afai0,300,936.912468469,0.465,30
noniid,mixed,fedbuff,1337,j81afai0,310,960.823323752,0.471,31
noniid,mixed,fedbuff,1337,j81afai0,320,983.861487391,0.4984,32
noniid,mixed,fedbuff,1337,j81afai0,330,1006.799721601,0.5057,33
noniid,mixed,fedbuff,1337,j81afai0,340,1044.032470913,0.5021,34
noniid,mixed,fedbuff,1337,j81afai0,350,1066.066058517,0.4969,35
noniid,mixed,fedbuff,1337,j81afai0,360,1089.190873561,0.4704,36
noniid,mixed,fedbuff,1337,j81afai0,370,1124.674911017,0.4858,37
noniid,mixed,fedbuff,1337,j81afai0,380,1146.793488789,0.499,38
noniid,mixed,fedbuff,1337,j81afai0,390,1170.721529847,0.5095,39
noniid,mixed,fedbuff,1337,j81afai0,400,1197.676307421,0.5168,40
noniid,mixed,fedbuff,1337,j81afai0,410,1219.820890724,0.5242,41
noniid,mixed,fedbuff,1337,j81afai0,420,1243.90155653,0.5205,42
noniid,mixed,fedbuff,1337,j81afai0,430,1266.059895393,0.5131,43
noniid,mixed,fedbuff,1337,j81afai0,440,1289.267217759,0.536,44
noniid,mixed,fedbuff,1337,j81afai0,450,1313.404664929,0.5265,45
noniid,mixed,fedbuff,1337,j81afai0,460,1336.318444438,0.5214,46
noniid,mixed,fedbuff,1337,j81afai0,470,1359.289915866,0.53,47
noniid,mixed,fedbuff,1337,j81afai0,480,1383.241666219,0.5465,48
noniid,mixed,fedbuff,1337,j81afai0,490,1417.223530269,0.555,49
noniid,mixed,fedbuff,1337,j81afai0,500,1439.312804444,0.5533,50
