run_id,regime,method,seed,model_rate,eval_acc,device_type,client_model_rate,node_id
y51ex006,iid,fiarse,1340,0.125,0.74,rpi4,0.125,9265825639361182864
y51ex006,iid,fiarse,1340,0.125,0.708,rpi4,0.25,17028635857240915546
y51ex006,iid,fiarse,1340,0.25,0.768,rpi5,1.0,18212194368903457956
y51ex006,iid,fiarse,1340,0.25,0.776,rpi5,0.5,9450669732702205310
y51ex006,iid,fiarse,1340,0.25,0.748,rpi5,0.5,3070481782042493870
y51ex006,iid,fiarse,1340,0.25,0.764,rpi5,0.5,3439248686298533565
y51ex006,iid,fiarse,1340,0.25,0.774,rpi5,1.0,17879607585489173894
y51ex006,iid,fiarse,1340,0.25,0.752,rpi5,1.0,16692572958854373106
y51ex006,iid,fiarse,1340,0.25,0.76,rpi5,1.0,15771530331909373542
y51ex006,iid,fiarse,1340,0.25,0.782,rpi5,1.0,16738726797348295557
y51ex006,iid,fiarse,1340,0.25,0.758,rpi5,0.5,9470696132321309048
y51ex006,iid,fiarse,1340,0.25,0.774,rpi5,0.5,1156078869104964093
y51ex006,iid,fiarse,1340,0.25,0.734,rpi4,0.125,6886485937877935254
y51ex006,iid,fiarse,1340,0.25,0.75,rpi4,0.25,13048198929631848154
y51ex006,iid,fiarse,1340,0.25,0.758,rpi4,0.25,14987626166580808938
y51ex006,iid,fiarse,1340,0.25,0.716,rpi4,0.125,7450585026110945443
y51ex006,iid,fiarse,1340,0.25,0.748,rpi4,0.25,15507025714705830654
y51ex006,iid,fiarse,1340,0.25,0.726,rpi4,0.25,15476866715460681584
y51ex006,iid,fiarse,1340,0.25,0.744,rpi4,0.125,1990945626952209101
y51ex006,iid,fiarse,1340,0.25,0.722,rpi4,0.125,10904484948769862691
y51ex006,iid,fiarse,1340,0.25,0.724,rpi4,0.125,9265825639361182864
y51ex006,iid,fiarse,1340,0.25,0.704,rpi4,0.25,17028635857240915546
y51ex006,iid,fiarse,1340,0.5,0.77,rpi5,1.0,17879607585489173894
y51ex006,iid,fiarse,1340,0.5,0.75,rpi5,1.0,16692572958854373106
y51ex006,iid,fiarse,1340,0.5,0.768,rpi5,0.5,3070481782042493870
y51ex006,iid,fiarse,1340,0.5,0.784,rpi5,1.0,18212194368903457956
y51ex006,iid,fiarse,1340,0.5,0.762,rpi5,1.0,15771530331909373542
y51ex006,iid,fiarse,1340,0.5,0.804,rpi5,1.0,16738726797348295557
y51ex006,iid,fiarse,1340,0.5,0.784,rpi5,0.5,9450669732702205310
y51ex006,iid,fiarse,1340,0.5,0.778,rpi5,0.5,3439248686298533565
y51ex006,iid,fiarse,1340,0.5,0.782,rpi5,0.5,1156078869104964093
y51ex006,iid,fiarse,1340,0.5,0.76,rpi5,0.5,9470696132321309048
y51ex006,iid,fiarse,1340,0.5,0.736,rpi4,0.125,1990945626952209101
y51ex006,iid,fiarse,1340,0.5,0.744,rpi4,0.25,13048198929631848154
y51ex006,iid,fiarse,1340,0.5,0.734,rpi4,0.125,6886485937877935254
y51ex006,iid,fiarse,1340,0.5,0.73,rpi4,0.25,15476866715460681584
y51ex006,iid,fiarse,1340,0.5,0.728,rpi4,0.125,7450585026110945443
y51ex006,iid,fiarse,1340,0.5,0.756,rpi4,0.25,15507025714705830654
y51ex006,iid,fiarse,1340,0.5,0.718,rpi4,0.125,10904484948769862691
y51ex006,iid,fiarse,1340,0.5,0.76,rpi4,0.25,14987626166580808938
y51ex006,iid,fiarse,1340,0.5,0.736,rpi4,0.125,9265825639361182864
y51ex006,iid,fiarse,1340,0.5,0.708,rpi4,0.25,17028635857240915546
y51ex006,iid,fiarse,1340,1.0,0.752,rpi5,0.5,9470696132321309048
y51ex006,iid,fiarse,1340,1.0,0.772,rpi5,1.0,17879607585489173894
y51ex006,iid,fiarse,1340,1.0,0.764,rpi5,0.5,3439248686298533565
y51ex006,iid,fiarse,1340,1.0,0.746,rpi5,1.0,16692572958854373106
y51ex006,iid,fiarse,1340,1.0,0.776,rpi5,0.5,1156078869104964093
y51ex006,iid,fiarse,1340,1.0,0.804,rpi5,1.0,16738726797348295557
y51ex006,iid,fiarse,1340,1.0,0.782,rpi5,0.5,9450669732702205310
y51ex006,iid,fiarse,1340,1.0,0.758,rpi5,1.0,18212194368903457956
y51ex006,iid,fiarse,1340,1.0,0.746,rpi5,1.0,15771530331909373542
y51ex006,iid,fiarse,1340,1.0,0.762,rpi5,0.5,3070481782042493870
y51ex006,iid,fiarse,1340,1.0,0.744,rpi4,0.25,14987626166580808938
y51ex006,iid,fiarse,1340,1.0,0.75,rpi4,0.25,15507025714705830654
y51ex006,iid,fiarse,1340,1.0,0.746,rpi4,0.25,13048198929631848154
y51ex006,iid,fiarse,1340,1.0,0.736,rpi4,0.25,15476866715460681584
y51ex006,iid,fiarse,1340,1.0,0.732,rpi4,0.125,6886485937877935254
y51ex006,iid,fiarse,1340,1.0,0.722,rpi4,0.125,7450585026110945443
y51ex006,iid,fiarse,1340,1.0,0.73,rpi4,0.125,1990945626952209101
y51ex006,iid,fiarse,1340,1.0,0.698,rpi4,0.125,10904484948769862691
y51ex006,iid,fiarse,1340,1.0,0.732,rpi4,0.125,9265825639361182864
y51ex006,iid,fiarse,1340,1.0,0.7,rpi4,0.25,17028635857240915546
prg5qiyn,noniid,heterofl,1340,0.125,0.6488095238095238,rpi5,0.5,3385589550358039241
prg5qiyn,noniid,heterofl,1340,0.125,0.54,rpi5,1.0,11819277034439345634
prg5qiyn,noniid,heterofl,1340,0.125,0.27876106194690264,rpi5,0.5,833466083031517351
prg5qiyn,noniid,heterofl,1340,0.125,0.1953125,rpi5,1.0,14524931512539040267
prg5qiyn,noniid,heterofl,1340,0.125,0.388,rpi5,0.5,4185489648757512553
prg5qiyn,noniid,heterofl,1340,0.125,0.526,rpi5,1.0,14495870427620774675
prg5qiyn,noniid,heterofl,1340,0.125,0.5740740740740741,rpi5,0.5,8833092934101258425
prg5qiyn,noniid,heterofl,1340,0.125,0.12234042553191489,rpi5,1.0,14736851298085823981
prg5qiyn,noniid,heterofl,1340,0.125,0.444,rpi5,0.5,6783185058532012945
prg5qiyn,noniid,heterofl,1340,0.125,0.334,rpi5,1.0,10131800674812943172
prg5qiyn,noniid,heterofl,1340,0.125,0.6333333333333333,rpi4,0.25,13585236586984932693
prg5qiyn,noniid,heterofl,1340,0.125,0.476038338658147,rpi4,0.25,12638114086434124726
prg5qiyn,noniid,heterofl,1340,0.125,0.31,rpi4,0.25,13922368486276353523
prg5qiyn,noniid,heterofl,1340,0.125,0.604,rpi4,0.125,10027246661642381761
prg5qiyn,noniid,heterofl,1340,0.125,0.502,rpi4,0.125,9786364752390287366
prg5qiyn,noniid,heterofl,1340,0.125,0.566,rpi4,0.125,5874915659950778826
prg5qiyn,noniid,heterofl,1340,0.125,0.618,rpi4,0.125,7153335259868363381
prg5qiyn,noniid,heterofl,1340,0.125,0.4,rpi4,0.125,2080881628857810534
prg5qiyn,noniid,heterofl,1340,0.125,0.46859903381642515,rpi4,0.25,10029577497955103373
prg5qiyn,noniid,heterofl,1340,0.125,0.705685618729097,rpi4,0.25,15331405967964923949
prg5qiyn,noniid,heterofl,1340,0.25,0.203125,rpi5,1.0,14524931512539040267
prg5qiyn,noniid,heterofl,1340,0.25,0.332,rpi5,0.5,4185489648757512553
prg5qiyn,noniid,heterofl,1340,0.25,0.28191489361702127,rpi5,1.0,14736851298085823981
prg5qiyn,noniid,heterofl,1340,0.25,0.44642857142857145,rpi5,0.5,3385589550358039241
prg5qiyn,noniid,heterofl,1340,0.25,0.4,rpi5,1.0,11819277034439345634
prg5qiyn,noniid,heterofl,1340,0.25,0.4777777777777778,rpi5,0.5,8833092934101258425
prg5qiyn,noniid,heterofl,1340,0.25,0.362,rpi5,0.5,6783185058532012945
prg5qiyn,noniid,heterofl,1340,0.25,0.35398230088495575,rpi5,0.5,833466083031517351
prg5qiyn,noniid,heterofl,1340,0.25,0.44,rpi5,1.0,14495870427620774675
prg5qiyn,noniid,heterofl,1340,0.25,0.128,rpi5,1.0,10131800674812943172
prg5qiyn,noniid,heterofl,1340,0.25,0.36666666666666664,rpi4,0.25,13585236586984932693
prg5qiyn,noniid,heterofl,1340,0.25,0.66,rpi4,0.25,13922368486276353523
prg5qiyn,noniid,heterofl,1340,0.25,0.274,rpi4,0.125,9786364752390287366
prg5qiyn,noniid,heterofl,1340,0.25,0.645367412140575,rpi4,0.25,12638114086434124726
prg5qiyn,noniid,heterofl,1340,0.25,0.398,rpi4,0.125,7153335259868363381
prg5qiyn,noniid,heterofl,1340,0.25,0.482,rpi4,0.125,2080881628857810534
prg5qiyn,noniid,heterofl,1340,0.25,0.6086956521739131,rpi4,0.25,10029577497955103373
prg5qiyn,noniid,heterofl,1340,0.25,0.45,rpi4,0.125,10027246661642381761
prg5qiyn,noniid,heterofl,1340,0.25,0.474,rpi4,0.125,5874915659950778826
prg5qiyn,noniid,heterofl,1340,0.25,0.43812709030100333,rpi4,0.25,15331405967964923949
prg5qiyn,noniid,heterofl,1340,0.5,0.622,rpi5,1.0,10131800674812943172
prg5qiyn,noniid,heterofl,1340,0.5,0.69,rpi5,0.5,6783185058532012945
prg5qiyn,noniid,heterofl,1340,0.5,0.712,rpi5,0.5,4185489648757512553
prg5qiyn,noniid,heterofl,1340,0.5,0.59375,rpi5,1.0,14524931512539040267
prg5qiyn,noniid,heterofl,1340,0.5,0.444,rpi5,1.0,11819277034439345634
prg5qiyn,noniid,heterofl,1340,0.5,0.48672566371681414,rpi5,0.5,833466083031517351
prg5qiyn,noniid,heterofl,1340,0.5,0.516,rpi5,1.0,14495870427620774675
prg5qiyn,noniid,heterofl,1340,0.5,0.6851851851851852,rpi5,0.5,8833092934101258425
prg5qiyn,noniid,heterofl,1340,0.5,0.5178571428571429,rpi5,0.5,3385589550358039241
prg5qiyn,noniid,heterofl,1340,0.5,0.30319148936170215,rpi5,1.0,14736851298085823981
prg5qiyn,noniid,heterofl,1340,0.5,0.5333333333333333,rpi4,0.25,13585236586984932693
prg5qiyn,noniid,heterofl,1340,0.5,0.364,rpi4,0.25,13922368486276353523
prg5qiyn,noniid,heterofl,1340,0.5,0.568,rpi4,0.125,7153335259868363381
prg5qiyn,noniid,heterofl,1340,0.5,0.3864734299516908,rpi4,0.25,10029577497955103373
prg5qiyn,noniid,heterofl,1340,0.5,0.388,rpi4,0.125,2080881628857810534
prg5qiyn,noniid,heterofl,1340,0.5,0.41214057507987223,rpi4,0.25,12638114086434124726
prg5qiyn,noniid,heterofl,1340,0.5,0.544,rpi4,0.125,10027246661642381761
prg5qiyn,noniid,heterofl,1340,0.5,0.582,rpi4,0.125,9786364752390287366
prg5qiyn,noniid,heterofl,1340,0.5,0.466,rpi4,0.125,5874915659950778826
prg5qiyn,noniid,heterofl,1340,0.5,0.4782608695652174,rpi4,0.25,15331405967964923949
prg5qiyn,noniid,heterofl,1340,1.0,0.442,rpi5,0.5,4185489648757512553
prg5qiyn,noniid,heterofl,1340,1.0,0.416,rpi5,0.5,6783185058532012945
